begin initialization: 
initialization end!
begin iteration: 
0	0.940628
1	0.887478
2	0.856126
3	0.830043
4	0.806579
5	0.785029
6	0.765032
7	0.746352
8	0.728824
9	0.712322
10	0.696739
11	0.681988
12	0.667996
13	0.6547
14	0.64204
15	0.629968
16	0.618444
17	0.607429
18	0.596886
19	0.586786
20	0.577102
21	0.567809
22	0.558883
23	0.550302
24	0.542047
25	0.534099
26	0.526444
27	0.519063
28	0.511945
29	0.505075
30	0.49844
31	0.492031
32	0.485835
33	0.479844
34	0.474046
35	0.468434
36	0.462997
37	0.457728
38	0.452619
39	0.447658
40	0.44284
41	0.438158
42	0.433608
43	0.429181
44	0.424873
45	0.420678
46	0.416593
47	0.412613
48	0.408733
49	0.404946
3.60388	4	13238.1
2.88498	3	13238.2
2.98028	3	13238.2
3.63105	4	13238.3
1.81405	3	13239.7
2.24483	2	13239.8
2.93734	4	13240.9
2.91401	2	13241.7
1.92213	2	13241.7
2.18781	1	13243.1
2.40262	2	13243.3
3.759	4	13243.4
3.24941	4	13243.9
3.43788	3	13244.1
3.42057	2	13246.1
2.16877	2	13246.2
3.53483	4	13246.4
2.48134	4	13248.7
2.83929	3	13248.7
2.29497	1	13250.4
2.59117	3	13250.6
2.81413	2	13251.2
3.26259	4	13251.8
2.51171	1	13254
2.10934	2	13254.1
3.0342	3	13254.1
3.40886	4	13254.4
2.27405	3	13254.9
2.80106	3	13255
2.83463	1	13258.3
3.79338	5	13259.8
2.93288	1	13263.5
2.94672	4	13264.6
3.43264	4	13265
3.04108	3	13265
3.74371	5	13266.5
3.46176	3	13266.8
2.90791	4	13267.9
2.60837	3	13268.1
2.16544	2	13268.1
2.91377	3	13268.1
3.22952	3	13268.2
2.49691	3	13268.4
3.41632	4	13268.8
3.49	1	13275
3.66279	4	13275.1
3.40424	1	13280.9
3.93473	5	13282
3.64899	2	13284.7
3.78154	1	13292.5
3.52336	4	13292.7
3.39071	3	13292.8
3.12885	1	13297.4
3.40833	3	13297.5
3.31393	3	13297.6
3.7294	3	13298.2
3.56856	1	13304.8
3.95236	4	13304.8
4.01127	3	13305.8
3.25296	2	13307.4
3.50759	3	13307.6
3.36132	3	13307.8
4.13055	5	13308.5
3.32527	4	13309
3.3287	4	13309.4
3.54239	4	13309.6
4.1541	5	13310.3
4.0424	3	13311.4
3.44287	4	13311.7
4.15369	4	13311.8
3.60071	4	13311.9
3.41836	4	13312.3
3.78895	4	13312.3
3.39592	2	13314.3
3.77869	5	13315.7
3.92472	3	13316.6
3.84302	2	13320
3.30873	3	13320.1
3.37638	4	13320.5
3.27726	2	13322.1
3.5175	5	13324.3
3.48748	5	13326.6
3.70631	3	13327.1
3.38028	3	13327.2
3.08685	2	13328.4
3.54033	5	13330.6
3.27304	2	13332.2
3.43324	3	13332.4
3.06154	3	13332.4
2.67945	1	13335.2
3.84859	3	13335.9
2.98774	3	13335.9
3.41112	2	13337.9
3.46632	4	13338.2
3.63727	3	13338.6
4.10358	3	13339.8
2.77031	4	13341.3
3.41748	4	13341.7
3.95982	4	13341.7
3.32523	3	13341.8
2.25205	3	13342.3
3.25458	3	13342.4
4.01538	5	13343.4
3.058	1	13347.6
2.95344	2	13348.5
2.90952	3	13348.5
3.19847	4	13349.2
3.52236	4	13349.4
3.86421	5	13350.7
2.80511	3	13350.7
3.06097	4	13351.6
3.8169	2	13354.9
4.11534	5	13355.7
4.14432	4	13355.7
3.41505	4	13356
3.89324	5	13357.3
3.7678	5	13358.8
3.71428	5	13360.4
2.66494	3	13360.5
2.94408	4	13361.7
3.31982	3	13361.8
3.24	3	13361.8
3.57902	5	13363.8
3.85492	4	13363.9
3.52632	4	13364.1
3.2047	4	13364.7
2.64181	3	13364.8
3.22913	3	13364.9
3.29462	4	13365.4
3.36677	3	13365.5
3.51408	5	13367.7
3.84833	5	13369.1
3.89226	5	13370.3
3.19958	2	13371.7
3.03262	4	13372.7
3.37289	1	13378.3
3.50886	4	13378.5
2.69863	4	13380.2
2.25442	3	13380.8
3.24041	4	13381.4
3.33028	4	13381.8
3.75992	5	13383.4
3.40497	3	13383.5
4.19053	4	13383.6
3.76498	5	13385.1
3.38438	5	13387.7
2.81744	4	13389.1
4.02703	5	13390
3.89341	5	13391.3
3.92113	4	13391.3
3.55071	4	13391.5
4.03885	5	13392.4
3.10867	4	13393.2
2.93902	3	13393.2
3.50055	4	13393.4
3.0966	3	13393.4
3.39574	4	13393.8
2.76432	4	13395.3
3.80059	3	13396
3.44794	4	13396.3
3.72135	5	13397.9
3.44923	5	13400.3
3.44168	4	13400.6
4.10331	5	13401.4
3.61524	4	13401.6
2.8188	3	13401.6
4.09023	3	13402.8
3.42418	3	13403
4.3828	5	13403.4
3.2948	3	13403.5
2.43797	4	13405.9
4.02284	5	13406.9
3.9727	5	13407.9
4.38099	5	13408.3
4.55151	5	13408.5
4.13514	4	13408.5
3.37246	4	13408.9
4.06055	3	13410
3.8523	5	13411.3
3.87866	4	13411.4
3.88032	3	13412.1
4.11928	3	13413.4
3.69156	4	13413.5
3.56251	5	13415.6
3.26177	5	13418.6
3.44048	3	13418.8
3.95669	5	13419.9
3.62515	3	13420.2
4.17781	5	13420.9
3.28878	3	13421
3.26013	2	13422.6
3.16274	3	13422.6
4.54007	5	13422.8
3.7505	5	13424.4
4.35172	3	13426.2
3.44207	4	13426.5
3.68547	4	13426.6
2.76439	4	13428.2
2.52008	2	13428.4
3.65527	4	13428.5
3.46343	5	13430.9
4.09997	5	13431.7
3.79572	3	13432.4
4.26626	5	13432.9
4.4585	4	13433.1
3.70328	5	13434.8
3.54944	3	13435.1
3.5851	4	13435.3
1.86556	1	13436
3.47814	4	13436.3
3.28455	4	13436.8
3.09901	4	13437.6
2.71607	4	13439.2
2.08633	2	13439.3
2.61399	4	13441.2
4.05287	4	13441.2
3.76783	5	13442.7
3.35741	4	13443.1
4.83952	5	13443.1
3.42879	4	13443.5
3.92691	3	13444.3
3.35284	4	13444.7
4.15364	4	13444.8
3.44365	2	13446.8
4.0624	3	13448
3.89934	3	13448.8
4.15551	4	13448.8
4.25876	3	13450.4
4.50003	4	13450.6
3.83476	4	13450.7
3.45789	4	13451
3.62276	4	13451.1
4.14101	4	13451.1
3.68495	5	13452.9
3.26606	4	13453.4
4.23468	4	13453.5
4.77649	5	13453.5
4.05656	4	13453.5
3.78234	4	13453.6
4.48469	3	13455.8
4.42589	5	13456.1
3.8504	4	13456.1
3.66625	3	13456.6
4.01567	4	13456.6
4.18983	4	13456.6
4.78578	4	13457.2
4.21039	5	13457.8
4.08359	3	13459
3.99342	3	13460
3.5751	3	13460.3
4.107	4	13460.3
3.90331	4	13460.3
3.36647	3	13460.5
3.83906	4	13460.5
3.70876	4	13460.6
4.26794	3	13462.2
4.32742	3	13464
4.38914	4	13464.1
4.24845	3	13465.7
4.48231	4	13465.9
4.28257	5	13466.4
4.19406	5	13467.1
4.55042	4	13467.4
4.11692	4	13467.4
4.30181	4	13467.5
3.76474	4	13467.5
4.64941	5	13467.6
4.50191	4	13467.9
4.38058	5	13468.3
4.21304	3	13469.8
4.28698	3	13471.4
4.35613	4	13471.5
3.959	4	13471.5
4.35821	3	13473.4
3.46082	3	13473.6
3.317	3	13473.7
3.49314	3	13473.9
3.55673	3	13474.3
3.97611	3	13475.2
4.07794	5	13476.1
2.87618	2	13476.8
3.8661	3	13477.6
3.95671	3	13478.5
3.43792	4	13478.8
3.42047	3	13479
3.63664	3	13479.4
4.03114	5	13480.3
3.21765	1	13485.2
4.37318	3	13487.1
3.42131	4	13487.5
3.07515	2	13488.6
3.73486	3	13489.2
3.66066	4	13489.3
3.38419	4	13489.7
3.50863	4	13489.9
3.15861	3	13489.9
4.12927	4	13489.9
4.49617	4	13490.2
4.00938	5	13491.2
4.15147	4	13491.2
3.74524	4	13491.3
3.95534	3	13492.2
3.83619	4	13492.2
2.76921	2	13492.8
3.49481	4	13493
3.83839	4	13493.1
3.96047	4	13493.1
3.75728	5	13494.6
3.92061	4	13494.6
4.08155	4	13494.6
3.59046	4	13494.8
4.33818	4	13494.9
4.56046	3	13497.3
4.4352	3	13499.4
4.01759	4	13499.4
4.41636	4	13499.6
4.53664	4	13499.9
4.26002	4	13499.9
4.14328	3	13501.2
4.41268	3	13503.2
4.17954	5	13503.9
3.94747	5	13505
4.37952	3	13506.9
4.19247	4	13507
4.40782	5	13507.3
4.22552	4	13507.4
4.48147	3	13509.5
4.23498	4	13509.6
4.31788	4	13509.7
4.2114	3	13511.2
4.12515	3	13512.4
4.35727	3	13514.3
3.4423	4	13514.6
2.77456	3	13514.6
3.39316	2	13516.6
2.80805	3	13516.6
3.39571	4	13517
3.61819	3	13517.4
3.72768	4	13517.4
4.35212	4	13517.6
4.2383	3	13519.1
3.86073	4	13519.1
3.86985	4	13519.1
4.45468	4	13519.3
3.8297	2	13522.7
3.81249	4	13522.7
3.61179	3	13523.1
4.17048	3	13524.5
4.12142	4	13524.5
3.88374	4	13524.5
3.47432	4	13524.8
3.79476	4	13524.8
4.41307	3	13526.8
3.85617	3	13527.5
3.85079	5	13528.9
3.76974	4	13528.9
3.86429	4	13528.9
3.91511	4	13528.9
3.56703	3	13529.3
4.17998	3	13530.7
4.03155	5	13531.6
3.60421	3	13532
4.0783	3	13533.1
3.64568	4	13533.3
3.62562	4	13533.4
3.84276	4	13533.4
3.65742	3	13533.8
3.41244	3	13534
2.88136	3	13534
4.01638	4	13534
3.83966	4	13534.1
4.12998	4	13534.1
3.13752	4	13534.8
2.75979	3	13534.9
3.03845	3	13534.9
3.63697	4	13535
4.13911	3	13536.3
4.34548	4	13536.4
3.90234	3	13537.2
4.09382	4	13537.3
4.36703	3	13539.1
3.98753	4	13539.1
3.26955	4	13539.7
4.28228	4	13539.7
4.16408	4	13539.8
3.10265	2	13541
3.34393	4	13541.4
2.85799	3	13541.4
4.07541	3	13542.6
3.73072	4	13542.7
3.95314	3	13543.6
3.74942	3	13544.1
3.58927	4	13544.3
3.64631	4	13544.4
4.16938	4	13544.4
4.01085	3	13545.5
4.27388	2	13550.6
4.2579	2	13555.7
3.59606	3	13556.1
3.86492	5	13557.4
4.10624	3	13558.6
3.63949	4	13558.7
3.08148	2	13559.9
3.38596	5	13562.5
2.69327	4	13564.2
3.41467	5	13566.7
4.10678	4	13566.7
3.06729	3	13566.7
3.73174	5	13568.4
3.06822	5	13572.1
3.50666	3	13572.3
2.73005	3	13572.4
3.61409	5	13574.3
2.49703	5	13580.6
2.9354	4	13581.7
2.88473	4	13583
2.28074	3	13583.5
1.69999	1	13584
2.82089	5	13588.7
2.84963	5	13593.4
4.12045	4	13593.4
3.42945	3	13593.6
3.9334	4	13593.6
4.01787	5	13594.5
4.4004	4	13594.7
4.1898	5	13595.3
3.19288	3	13595.4
3.24862	3	13595.4
3.32463	4	13595.9
3.3214	3	13596
4.71417	5	13596.1
3.69378	3	13596.6
3.40259	3	13596.7
3.8062	1	13604.6
3.78003	4	13604.7
4.12092	4	13604.7
3.81874	4	13604.7
4.03069	5	13605.6
4.23396	5	13606.2
3.66436	5	13608
4.24231	5	13608.6
3.26707	3	13608.7
4.5141	5	13608.9
3.79816	5	13610.3
3.84913	4	13610.4
3.37585	3	13610.5
3.80092	4	13610.5
4.3131	4	13610.6
4.09697	5	13611.5
4.35207	5	13611.9
3.64322	4	13612
4.04567	3	13613.1
3.92671	4	13613.1
3.92511	4	13613.1
4.33493	5	13613.5
4.73148	5	13613.6
4.30288	5	13614.1
3.65805	2	13616.9
3.76267	4	13616.9
4.20408	4	13617
3.89794	5	13618.2
4.26343	4	13618.2
3.55523	4	13618.4
4.06877	5	13619.3
4.144	4	13619.3
4.23233	4	13619.4
3.84234	4	13619.4
3.92443	5	13620.6
4.29996	5	13621
3.97794	5	13622.1
4.08864	4	13622.1
4.03737	3	13623.2
3.70788	3	13623.7
4.10575	4	13623.7
3.61456	4	13623.8
3.5619	5	13625.9
3.62127	3	13626.3
3.59822	4	13626.5
3.75769	4	13626.5
3.79247	3	13627.1
4.144	4	13627.2
4.23775	5	13627.7
4.07378	4	13627.7
3.80219	4	13627.8
4.10587	5	13628.6
4.7232	5	13628.7
3.38615	4	13629
3.69893	2	13631.9
3.15669	4	13632.6
3.27355	4	13633.2
3.45737	4	13633.5
3.48099	5	13635.8
3.62345	3	13636.2
3.86563	5	13637.4
4.02608	5	13638.4
2.74514	3	13638.5
3.32499	4	13638.9
3.69147	4	13639
3.79842	4	13639
3.69841	4	13639.1
3.97649	3	13640.1
3.68666	1	13647.3
3.87694	2	13650.8
3.93173	4	13650.8
3.69486	4	13650.9
3.72133	3	13651.4
3.67985	3	13651.9
3.76671	5	13653.4
3.93839	3	13654.3
3.67992	4	13654.4
4.42016	4	13654.6
4.05583	4	13654.6
4.09215	4	13654.6
4.08172	1	13664.1
3.80264	4	13664.1
4.15103	4	13664.2
3.68526	4	13664.3
4.09781	4	13664.3
3.88809	4	13664.3
4.62205	4	13664.7
3.75122	3	13665.2
4.06578	5	13666.1
4.00748	5	13667.1
4.20602	4	13667.1
4.25075	4	13667.2
3.47162	3	13667.4
3.22881	2	13668.9
3.7115	4	13669
3.67225	5	13670.8
3.30269	3	13670.9
4.12711	4	13670.9
3.2383	5	13674
4.13578	3	13675.3
3.43227	4	13675.6
3.56314	4	13675.8
3.86665	3	13676.5
4.08256	3	13677.7
3.75144	4	13677.8
3.49885	3	13678
3.28403	4	13678.5
4.2051	4	13678.6
3.315	5	13681.4
3.22124	2	13682.9
3.13541	4	13683.7
3.32145	3	13683.8
3.22064	4	13684.4
3.48952	4	13684.6
3.75956	3	13685.2
3.23001	3	13685.3
2.78559	3	13685.3
3.71771	4	13685.4
3.35492	3	13685.5
3.74317	4	13685.6
3.01734	3	13685.6
4.1481	4	13685.6
3.33208	4	13686
3.42322	4	13686.4
2.79555	3	13686.4
3.95646	3	13687.3
3.35635	4	13687.7
3.40335	3	13687.9
3.30534	5	13690.8
3.8297	3	13691.5
2.86247	3	13691.5
2.50389	4	13693.7
3.1706	3	13693.8
4.0692	3	13694.9
4.58043	5	13695.1
4.43817	4	13695.3
4.34311	5	13695.7
4.51022	5	13695.9
4.55005	5	13696.1
5	4	13697.1
4.91202	4	13698
4.92152	5	13698
3.99237	3	13699
4.41944	5	13699.3
4.84459	5	13699.3
4.53356	5	13699.5
4.928	5	13699.5
4.71038	5	13699.6
4.37947	1	13711.1
4.42526	2	13716.9
4.34735	2	13722.4
4.43383	3	13724.5
4.33874	1	13735.6
4.71268	5	13735.7
4.57082	3	13738.2
4.31422	5	13738.7
4.7711	4	13739.3
4.6023	5	13739.4
4.28377	3	13741.1
4.87997	5	13741.1
4.62163	5	13741.2
4.32296	4	13741.3
4.72108	5	13741.4
4.31427	3	13743.1
4.30017	3	13744.8
4.31255	5	13745.3
4.26895	3	13746.9
4.42303	3	13748.9
4.54455	1	13761.5
4.57394	5	13761.7
4.67074	5	13761.8
4.99591	5	13761.8
4.26388	4	13761.9
5	4	13762.9
4.47014	4	13763.1
4.48914	4	13763.3
4.85034	5	13763.3
5	5	13763.3
4.67474	5	13763.4
4.68934	5	13763.5
5	5	13763.5
4.345	4	13763.7
4.76765	5	13763.7
4.80762	5	13763.8
4.11531	4	13763.8
4.92931	5	13763.8
4.73618	5	13763.8
4.32651	5	13764.3
4.95444	5	13764.3
4.60087	3	13766.9
4.67627	5	13767
4.69906	5	13767.1
4.40024	5	13767.4
3.92365	5	13768.6
3.72643	5	13770.2
4.05003	5	13771.1
4.20433	3	13772.5
4.55317	5	13772.7
4.07845	5	13773.6
4.98586	5	13773.6
4.78848	5	13773.6
4.20277	3	13775.1
4.81337	5	13775.1
4.69781	4	13775.6
4.28963	5	13776.1
4.3329	5	13776.6
4.82629	5	13776.6
4.7965	5	13776.6
4.68767	5	13776.7
4.24953	5	13777.3
3.96041	3	13778.2
4.34658	4	13778.3
4.58999	5	13778.5
4.19652	5	13779.1
4.38048	3	13781.1
4.37428	3	13782.9
4.15328	3	13784.3
4.72943	5	13784.3
3.875	3	13785.1
4.36856	5	13785.5
4.46233	3	13787.6
4.66567	5	13787.8
4.39145	3	13789.7
4.3142	4	13789.8
4.54864	5	13790
3.7919	4	13790
3.9136	3	13790.9
2.40595	2	13791
3.64983	4	13791.2
3.09337	3	13791.2
4.31065	2	13796.5
4.45214	4	13796.7
3.64476	2	13799.4
3.44539	1	13805.4
3.03696	1	13809.6
3.7326	5	13811.2
3.58256	4	13811.3
3.19579	5	13814.6
4.09572	5	13815.4
3.75832	4	13815.5
4.48412	4	13815.7
3.93409	4	13815.7
4.30165	5	13816.2
4.41496	4	13816.4
3.40452	4	13816.7
3.62666	4	13816.9
4.16645	5	13817.5
4.40964	5	13817.9
4.17984	5	13818.6
4.14558	5	13819.3
2.88596	3	13819.3
2.88709	2	13820.1
3.74824	1	13827.7
3.77847	2	13830.8
2.85019	2	13831.5
3.92612	3	13832.4
3.4943	4	13832.7
3.49286	3	13832.9
3.57081	2	13835.4
3.48581	3	13835.6
4.39591	4	13835.8
3.71208	4	13835.8
4.33084	5	13836.3
4.16541	4	13836.3
4.38613	4	13836.5
4.23955	5	13837
4.01054	4	13837
4.49685	4	13837.3
4.0318	3	13838.4
4.07659	5	13839.2
3.90338	4	13839.2
4.12213	5	13840
3.97906	3	13840.9
3.44061	2	13843
3.38539	4	13843.4
3.80481	3	13844
3.44344	3	13844.2
3.84072	4	13844.3
3.33451	3	13844.4
3.00082	3	13844.4
3.86773	4	13844.4
4.60584	4	13844.8
3.44484	3	13845
3.24003	3	13845
3.52292	3	13845.3
2.83515	2	13846
3.09129	2	13847.2
3.80698	4	13847.2
4.02878	5	13848.2
3.57559	4	13848.3
2.81184	3	13848.4
3.44427	3	13848.6
3.53126	4	13848.8
3.27004	3	13848.9
4.05176	3	13850
4.16154	5	13850.7
4.20594	3	13852.1
4.40137	5	13852.5
4.21549	3	13854
4.18069	5	13854.6
3.60378	5	13856.6
4.20814	5	13857.2
3.9941	4	13857.2
3.93	4	13857.2
4.08973	4	13857.2
3.90504	4	13857.2
2.16869	3	13857.9
3.21349	4	13858.5
2.79972	1	13861.8
3.41548	4	13862.1
3.11803	3	13862.1
2.59515	2	13862.5
4.14787	4	13862.5
3.8713	4	13862.5
3.66611	3	13863
3.4882	5	13865.3
3.43048	4	13865.6
3.58528	3	13865.9
3.4705	4	13866.2
4.45619	4	13866.4
4.16657	4	13866.4
2.89119	4	13867.7
2.97942	3	13867.7
3.66904	4	13867.8
3.20196	2	13869.2
3.34662	2	13871
4.08759	3	13872.2
2.44537	3	13872.5
2.91878	3	13872.5
2.79158	3	13872.6
3.26494	3	13872.7
3.85633	4	13872.7
3.54203	4	13872.9
3.25474	2	13874.5
2.46719	4	13876.8
3.75926	4	13876.9
4.13588	4	13876.9
3.82231	4	13876.9
3.80674	1	13884.8
4.54285	5	13885
3.27324	5	13888
3.93027	5	13889.1
3.8908	4	13889.1
5	5	13889.1
4.03939	4	13889.1
4.58634	5	13889.3
4.08331	4	13889.3
3.96476	5	13890.4
3.40065	2	13892.4
3.8618	4	13892.4
4.20532	5	13893
2.92782	4	13894.2
3.87102	4	13894.2
2.64499	3	13894.3
2.51554	1	13896.6
4.2967	2	13901.9
3.04777	5	13905.7
4.27555	5	13906.2
3.7153	4	13906.3
3.76395	5	13907.8
4.38489	5	13908.2
4.05451	4	13908.2
3.86476	4	13908.2
3.90007	4	13908.2
4.26947	5	13908.8
4.28977	5	13909.3
3.95003	5	13910.4
4.02103	5	13911.3
4.07474	3	13912.5
3.8263	1	13920.5
4.26751	5	13921
4.15873	5	13921.7
3.75601	4	13921.8
4.02418	4	13921.8
3.75989	4	13921.8
2.98688	3	13921.8
3.19141	2	13923.2
3.97894	3	13924.2
4.16404	4	13924.2
2.95727	3	13924.2
3.42887	4	13924.6
3.56056	4	13924.8
4.13013	5	13925.5
3.83025	4	13925.5
3.54065	4	13925.7
3.52761	4	13926
3.88019	5	13927.2
3.80981	4	13927.3
3.5982	3	13927.6
3.41599	5	13930.1
3.0108	5	13934.1
3.15217	5	13937.5
4.28272	5	13938
3.97386	3	13939
3.99623	2	13942.9
4.08044	5	13943.8
3.97647	5	13944.8
2.41654	1	13946.8
3.72831	5	13948.5
3.31023	3	13948.6
3.2908	3	13948.6
3.54566	1	13955.1
3.49405	4	13955.4
3.96033	3	13956.3
3.82807	3	13957
2.90993	4	13958.2
2.65138	4	13960
3.07588	4	13960.9
3.75631	4	13960.9
3.22524	4	13961.5
3.38875	4	13961.9
3.68427	5	13963.6
3.27979	3	13963.7
3.26176	3	13963.8
3.50664	3	13964
2.53312	3	13964.2
4.2222	3	13965.7
2.91457	4	13966.9
3.48373	3	13967.1
3.55453	4	13967.3
2.75654	1	13970.4
2.5321	2	13970.7
3.98302	1	13979.6
2.65844	1	13982.4
2.93784	3	13982.4
3.78868	5	13983.8
3.20924	5	13987
4.04931	4	13987
2.38519	2	13987.2
2.93702	2	13988.1
3.99704	4	13988.1
4.0203	5	13989
3.91976	3	13989.9
3.21508	2	13991.3
2.77639	4	13992.8
2.50994	2	13993.1
3.89611	3	13993.9
3.43258	4	13994.2
3.39979	4	13994.6
3.65973	3	13995
4.08651	3	13996.2
4.63355	5	13996.3
3.95129	4	13996.3
3.72957	1	14003.8
3.6086	3	14004.2
4.0526	4	14004.2
4.62854	4	14004.6
4.0785	5	14005.4
4.44829	4	14005.6
4.62678	5	14005.8
4.69173	5	14005.8
4.22537	5	14006.4
4.46101	4	14006.7
4.46405	4	14006.9
4.42626	4	14007.1
4.06474	4	14007.1
4.6097	4	14007.4
4.27055	4	14007.5
3.9674	4	14007.5
4.25939	4	14007.6
4.55255	5	14007.8
3.39897	4	14008.1
4.08294	3	14009.3
4.37727	5	14009.7
4.14055	5	14010.4
3.48166	3	14010.7
4.56419	5	14010.9
4.54748	5	14011.1
3.92402	5	14012.2
4.02573	4	14012.2
3.66079	2	14015
4.01783	3	14016
3.97823	4	14016
4.30206	5	14016.5
4.68019	5	14016.6
4.54159	3	14019
4.57241	5	14019.2
4.42962	4	14019.3
4.16574	4	14019.4
3.81174	3	14020
3.87779	3	14020.8
4.06345	5	14021.7
3.36389	4	14022.1
3.82836	4	14022.1
3.73785	5	14023.7
3.64648	4	14023.8
3.20769	1	14028.7
3.7746	4	14028.8
3.41785	1	14034.6
3.98603	5	14035.6
3.87177	4	14035.6
3.29911	4	14036.1
3.93358	5	14037.3
4.06183	4	14037.3
4.09994	5	14038.1
2.92659	1	14041.8
3.0866	3	14041.8
3.41141	5	14044.3
3.02788	2	14045.4
2.83995	4	14046.7
3.93334	4	14046.7
4.57618	5	14046.9
3.82452	4	14047
3.35341	5	14049.7
3.9953	4	14049.7
3.66784	5	14051.4
3.47979	2	14053.6
3.23926	5	14056.7
3.49449	1	14062.9
3.13327	2	14064.2
3.70304	4	14064.3
3.58104	5	14066.3
3.48437	4	14066.6
3.54035	4	14066.8
4.64525	3	14069.5
4.1952	3	14070.9
4.09057	4	14071
3.38161	2	14072.9
3.79973	3	14073.5
4.10513	4	14073.5
3.87597	4	14073.5
3.53877	5	14075.7
3.67142	3	14076.1
4.4104	4	14076.3
3.99715	5	14077.3
3.4968	2	14079.5
3.55805	3	14079.8
4.60197	2	14086.6
3.34303	3	14086.7
4.5485	4	14087
3.61855	4	14087.2
3.57844	5	14089.2
3.21646	4	14089.8
3.93497	4	14089.8
2.53961	1	14092.2
4.34226	5	14092.6
3.89024	4	14092.6
2.58893	4	14094.6
3.31119	4	14095.1
3.39701	4	14095.5
3.71247	5	14097.1
2.71284	5	14102.3
3.46603	3	14102.6
3.61071	5	14104.5
3.85679	4	14104.5
3.96865	5	14105.6
4.59062	5	14105.7
4.09525	5	14106.6
3.70399	5	14108.2
4.02847	5	14109.2
3.11163	1	14113.6
3.80404	5	14115.1
3.62471	4	14115.2
3.93682	3	14116.1
3.90629	5	14117.3
4.27158	4	14117.4
3.94522	3	14118.3
3.71758	2	14121.2
3.23676	4	14121.8
4.3173	5	14122.3
3.52925	4	14122.5
3.45819	4	14122.8
4.52272	4	14123
2.99881	3	14123
3.04114	1	14127.2
2.80072	3	14127.3
3.5747	4	14127.4
4.08534	5	14128.3
4.10001	5	14129.1
4.31176	4	14129.2
3.3291	4	14129.6
4.02098	4	14129.6
4.00882	5	14130.6
3.41173	4	14131
3.83892	4	14131
3.93561	4	14131
3.84461	5	14132.3
3.92627	3	14133.2
4.32791	3	14134.9
2.61341	2	14135.3
3.78868	5	14136.8
3.90113	4	14136.8
4.26053	5	14137.3
4.084	4	14137.4
4.36689	5	14137.8
4.29758	4	14137.8
4.05703	3	14139
3.83298	5	14140.3
3.78093	4	14140.4
4.14112	4	14140.4
3.26269	2	14142
3.84257	2	14145.4
2.31332	2	14145.5
3.20733	3	14145.5
3.27183	3	14145.6
3.71241	2	14148.5
2.8449	4	14149.9
3.36566	2	14151.7
2.69132	2	14152.2
3.31255	3	14152.3
3.05765	3	14152.3
2.80192	4	14153.7
4.31105	4	14153.8
4.39948	5	14154.2
3.70624	4	14154.3
2.77722	2	14154.9
3.10169	5	14158.5
3.25797	4	14159
4.33242	3	14160.8
3.68791	4	14160.9
3.92964	3	14161.8
4.3794	4	14161.9
4.29944	4	14162
4.53286	5	14162.2
4.23478	4	14162.3
3.46374	4	14162.6
4.2006	4	14162.6
4.92541	4	14163.5
3.73533	4	14163.5
3.86146	4	14163.6
4.09313	5	14164.4
3.8605	3	14165.1
3.61956	4	14165.3
4.21307	5	14165.9
4.12273	4	14165.9
4.55877	4	14166.2
4.19437	4	14166.3
3.72878	1	14173.7
3.67909	4	14173.8
4.40519	4	14174
3.57275	4	14174.1
4.4785	5	14174.4
3.78063	4	14174.5
4.00256	4	14174.5
4.6515	5	14174.6
4.76253	4	14175.2
4.33776	5	14175.6
3.78661	5	14177.1
4.19121	4	14177.1
4.4494	4	14177.3
4.54348	5	14177.5
4.02616	4	14177.5
3.29067	2	14179.2
4.24899	2	14184.3
3.652	3	14184.7
3.88	4	14184.7
3.78514	4	14184.7
3.53061	4	14185
3.06493	4	14185.8
3.87635	3	14186.6
3.98152	4	14186.6
3.59256	4	14186.8
3.36105	3	14186.9
3.25536	3	14187
4.23079	5	14187.6
4.02835	4	14187.6
3.08863	3	14187.6
2.7475	3	14187.6
3.5267	3	14187.9
3.99338	3	14188.9
3.3329	4	14189.3
3.41066	4	14189.7
3.60308	3	14190
3.14377	3	14190.1
3.81696	4	14190.1
3.99373	4	14190.1
3.54876	1	14196.6
3.69861	4	14196.7
4.04656	4	14196.7
3.25457	3	14196.8
3.33266	4	14197.2
3.31183	4	14197.7
3.19218	3	14197.7
3.61328	4	14197.9
3.50787	3	14198.1
2.13747	2	14198.1
3.8074	3	14198.8
3.5607	3	14199.1
3.5603	4	14199.3
3.11479	3	14199.3
3.44125	4	14199.6
3.13201	4	14200.4
3.00942	4	14201.4
3.74842	4	14201.4
3.81599	3	14202.1
3.29216	3	14202.2
3.84795	4	14202.2
4.22509	4	14202.2
3.83811	4	14202.3
3.87961	3	14203
4.05273	4	14203
3.90692	3	14203.9
3.61377	4	14204
4.07741	3	14205.2
3.69445	4	14205.3
3.55034	3	14205.6
3.74957	4	14205.6
4.02584	3	14206.7
3.83838	3	14207.4
4.04936	3	14208.5
3.81082	4	14208.5
4.10702	4	14208.5
4.04476	5	14209.5
3.6136	3	14209.8
3.76655	4	14209.9
3.28688	3	14210
3.73947	4	14210
3.58762	3	14210.4
3.5229	3	14210.7
3.3555	3	14210.8
3.62957	4	14210.9
4.18035	4	14211
4.42511	5	14211.3
4.00405	5	14212.3
3.73362	4	14212.3
3.89395	4	14212.4
4.06865	4	14212.4
3.73742	5	14214
3.72877	3	14214.5
3.67219	4	14214.6
4.22977	5	14215.2
3.70746	2	14218.1
3.74868	3	14218.7
