begin initialization: 
initialization end!
begin iteration: 
0	0.940628
1	0.887478
2	0.856126
3	0.830043
4	0.806579
5	0.785029
6	0.765032
7	0.746352
8	0.728824
9	0.712322
10	0.696739
11	0.681988
12	0.667996
13	0.6547
14	0.64204
15	0.629968
16	0.618444
17	0.607429
18	0.596886
19	0.586786
20	0.577102
21	0.567809
22	0.558883
23	0.550302
24	0.542047
25	0.534099
26	0.526444
27	0.519063
28	0.511945
29	0.505075
3.38594	3	14220.8
3.13612	3	14220.8
3.43576	5	14223.3
3.14885	4	14224
3.73326	3	14224.5
3.97697	4	14224.6
3.73076	5	14226.2
3.61123	4	14226.3
3.50125	1	14232.6
3.08338	2	14233.7
3.36352	3	14233.9
3.7045	4	14234
3.62265	3	14234.3
3.10075	4	14235.2
3.54892	3	14235.5
3.2731	3	14235.5
3.90039	4	14235.5
3.29741	2	14237.2
3.96866	5	14238.3
2.3536	5	14245.3
2.97785	4	14246.3
2.9489	3	14246.3
3.30805	3	14246.4
3.35435	5	14249.1
2.41612	4	14251.7
3.26566	4	14252.2
3.02323	3	14252.2
2.93177	2	14253.1
2.22053	3	14253.7
3.12385	3	14253.7
3.6758	5	14255.4
3.97535	4	14255.4
3.82502	5	14256.8
3.21976	3	14256.9
2.83283	3	14256.9
3.41899	5	14259.4
3.48777	5	14261.7
3.34748	5	14264.4
3.78637	3	14265
3.552	5	14267.1
2.63605	3	14267.3
2.67896	3	14267.4
2.42977	3	14267.7
1.45614	3	14270.1
3.28715	4	14270.6
3.85731	4	14270.6
3.62616	2	14273.2
3.6269	4	14273.4
3.52162	4	14273.6
3.48144	2	14275.8
3.35139	5	14278.5
3.85099	4	14278.5
2.50428	1	14280.8
2.68731	3	14280.9
2.99707	3	14280.9
2.87293	3	14280.9
2.94142	4	14282
2.55128	3	14282.2
3.53913	5	14284.4
2.70938	2	14284.9
3.2198	4	14285.5
2.14602	3	14286.2
3.70814	5	14287.9
3.36801	2	14289.8
3.81525	4	14289.8
3.08278	2	14291
3.5216	4	14291.2
4.15497	3	14292.5
4.05029	2	14296.7
3.34536	4	14297.2
3.10927	2	14298.4
3.92658	4	14298.4
2.79738	3	14298.4
3.60174	4	14298.6
3.41151	2	14300.6
4.06796	4	14300.6
3.6701	4	14300.7
3.49897	4	14301
3.31007	4	14301.4
3.52083	4	14301.7
4.31062	2	14307
3.71589	4	14307.1
3.85285	2	14310.5
3.39077	5	14313.1
3.9343	4	14313.1
3.88653	5	14314.3
3.52621	4	14314.6
3.50521	4	14314.8
3.81421	4	14314.9
3.74937	4	14314.9
3.40025	4	14315.3
3.55634	3	14315.6
3.40405	3	14315.7
3.22358	4	14316.4
3.59371	3	14316.7
2.65008	4	14318.5
2.69724	3	14318.6
2.99122	4	14319.6
2.84559	3	14319.7
3.59469	5	14321.6
3.42138	4	14322
3.53422	4	14322.2
2.98925	3	14322.2
3.47262	1	14328.3
2.48024	2	14328.5
3.41846	2	14330.5
3.19615	2	14332
2.7471	3	14332
3.044	4	14333
3.58079	3	14333.3
2.62771	3	14333.4
3.07588	2	14334.6
3.93039	4	14334.6
3.40771	4	14334.9
3.29553	4	14335.4
3.35944	3	14335.6
4.29193	2	14340.8
2.89912	2	14341.6
2.55688	3	14341.8
3.23552	3	14341.9
3.5466	4	14342.1
3.26871	2	14343.7
3.5566	3	14344
3.6501	3	14344.4
2.99933	3	14344.4
3.61493	4	14344.6
2.93094	4	14345.7
2.94592	2	14346.6
3.34408	3	14346.7
3.45011	4	14347
4.12508	3	14348.3
2.63039	2	14348.7
3.80769	4	14348.7
3.76674	4	14348.8
3.70549	4	14348.9
3.66299	4	14349
3.63817	2	14351.7
3.39061	4	14352
3.41635	4	14352.4
2.73467	2	14352.9
3.21559	4	14353.5
3.87875	3	14354.3
4.12518	4	14354.3
3.32177	5	14357.1
3.46466	4	14357.4
3.30375	4	14357.9
3.62461	4	14358.1
3.38303	4	14358.4
3.88063	4	14358.4
2.82022	2	14359.1
3.28403	4	14359.6
3.65517	2	14362.4
3.40811	4	14362.7
3.52086	4	14363
3.25904	4	14363.5
3.65962	4	14363.6
2.47024	2	14363.8
2.87276	2	14364.6
2.69234	3	14364.7
3.74069	4	14364.8
3.04394	4	14365.7
3.00179	3	14365.7
3.19576	2	14367.1
2.91349	2	14367.9
3.23966	4	14368.5
3.12445	4	14369.3
3.38157	4	14369.7
3.52085	4	14369.9
2.78865	4	14371.4
4.0933	4	14371.4
2.70628	3	14371.5
3.41778	3	14371.6
3.66246	4	14371.7
3.78345	4	14371.8
3.65101	4	14371.9
4.15019	5	14372.6
3.54016	4	14372.9
3.00782	3	14372.9
3.52008	4	14373.1
3.4412	3	14373.3
4.06856	4	14373.3
3.64267	4	14373.4
2.72702	1	14376.4
4.20445	4	14376.4
3.89451	5	14377.7
3.88035	5	14378.9
3.75699	4	14379
3.0842	3	14379
3.68184	5	14380.7
3.36491	4	14381.1
3.38991	3	14381.3
3.99013	5	14382.3
3.88543	4	14382.3
3.59334	5	14384.3
4.032	4	14384.3
3.73707	4	14384.4
3.85567	5	14385.7
4.02232	4	14385.7
3.82349	4	14385.7
3.80078	3	14386.3
3.36559	4	14386.7
3.5141	3	14387
4.07169	4	14387
3.62311	3	14387.4
2.67109	2	14387.8
3.52989	4	14388.1
3.13961	4	14388.8
4.0292	5	14389.7
3.0452	3	14389.7
3.61852	3	14390.1
3.08957	3	14390.1
3.02332	4	14391.1
3.34874	4	14391.5
2.90247	3	14391.5
3.09004	3	14391.5
3.36167	4	14391.9
3.4955	3	14392.2
2.84599	2	14392.9
2.87998	3	14392.9
3.2793	3	14393
2.62028	3	14393.1
2.99825	4	14394.1
3.39211	3	14394.3
3.35141	3	14394.4
3.73694	4	14394.5
3.37044	2	14396.4
3.44643	1	14402.4
3.70327	4	14402.4
3.27423	4	14403
3.46543	4	14403.3
3.96685	4	14403.3
4.14957	3	14404.6
3.79826	3	14405.2
4.35554	5	14405.6
3.59288	3	14406
3.61844	3	14406.4
3.94099	5	14407.5
4.18409	4	14407.5
4.2291	5	14408.1
3.91668	5	14409.3
3.75479	4	14409.3
3.7159	5	14411
4.10359	5	14411.8
3.87405	4	14411.8
2.90424	3	14411.8
3.07234	3	14411.8
2.70729	3	14411.9
2.45945	3	14412.2
3.49794	3	14412.5
2.58766	4	14414.5
2.93295	3	14414.5
2.64298	3	14414.6
3.50425	3	14414.8
3.71241	4	14414.9
2.75533	3	14415
3.14937	3	14415
3.43292	3	14415.2
3.11206	3	14415.2
3.6433	2	14417.9
3.66272	4	14418
4.08857	5	14418.8
2.92352	2	14419.7
3.44124	3	14419.9
3.30586	2	14421.6
2.93997	3	14421.6
2.43531	4	14424.1
3.71549	3	14424.6
3.46356	4	14424.9
3.91938	4	14424.9
3.20671	4	14425.5
3.25954	3	14425.6
3.22152	3	14425.6
2.90362	2	14426.4
2.9434	3	14426.4
3.04476	3	14426.4
2.99721	3	14426.4
3.02773	2	14427.5
3.37584	3	14427.6
3.314	3	14427.7
2.96731	1	14431.6
3.17423	4	14432.3
2.55449	1	14434.7
3.03728	3	14434.7
2.63974	3	14434.8
3.20339	3	14434.9
3.91004	4	14434.9
3.59446	4	14435
3.02588	2	14436.1
3.95325	4	14436.1
3.75941	4	14436.1
3.60828	5	14438.1
3.30535	3	14438.2
2.843	3	14438.2
3.68093	4	14438.3
2.50291	3	14438.6
2.79265	3	14438.6
3.39942	3	14438.8
3.40888	4	14439.1
3.98791	5	14440.1
3.26583	4	14440.7
3.05382	2	14441.8
3.49967	4	14442
2.97451	4	14443.1
3.2675	4	14443.6
2.80645	3	14443.7
2.17199	2	14443.7
4.02965	4	14443.7
3.62871	4	14443.8
3.82265	4	14443.9
3.02738	2	14444.9
3.44774	4	14445.2
3.31666	4	14445.7
2.94707	3	14445.7
4.75269	5	14445.7
4.53301	4	14446
5	5	14446
3.9506	4	14446
4.15983	5	14446.7
4.14768	5	14447.5
5	5	14447.5
4.40956	5	14447.8
4.49697	5	14448.1
4.49268	5	14448.3
4.77227	4	14448.9
4.79691	5	14449
4.08508	5	14449.8
4.47518	5	14450.1
4.62841	4	14450.5
3.62584	2	14453.1
4.60009	5	14453.3
4.82133	5	14453.3
4.73111	5	14453.4
4.71209	4	14453.9
4.74626	5	14453.9
4.85984	5	14454
4.59569	5	14454.1
4.65736	4	14454.6
5	5	14454.6
5	5	14454.6
5	5	14454.6
4.8066	5	14454.6
4.43755	5	14454.9
5	5	14454.9
4.78962	5	14455
4.99348	5	14455
4.7744	5	14455
3.39846	5	14457.6
4.22208	4	14457.6
4.87277	5	14457.6
4.4158	4	14457.8
4.6909	5	14457.9
4.41091	4	14458.1
4.43754	5	14458.4
4.74199	5	14458.5
5	5	14458.5
4.03926	4	14458.5
4.4081	5	14458.8
3.9191	4	14458.8
4.7961	5	14458.9
4.84804	3	14462.3
4.42252	5	14462.6
3.88983	4	14462.6
3.4319	4	14462.9
4.22429	3	14464.4
4.76008	5	14464.5
4.20595	5	14465.1
5	5	14465.1
4.68713	5	14465.2
4.38351	3	14467.1
4.01006	5	14468.1
3.75126	3	14468.7
4.29555	5	14469.2
4.49281	3	14471.4
4.08706	4	14471.4
4.33334	5	14471.9
3.67721	4	14472
3.65865	2	14474.7
3.59978	5	14476.7
3.5438	3	14477
3.89692	5	14478.2
4.39797	4	14478.4
3.80421	5	14479.8
3.22875	5	14482.9
4.18133	4	14483
3.65929	3	14483.4
3.94143	5	14484.5
3.70729	4	14484.6
4.24706	3	14486.1
3.59941	3	14486.5
3.93036	4	14486.5
3.39109	4	14486.9
3.50577	5	14489.1
2.82754	3	14489.1
3.93873	2	14492.9
3.68079	3	14493.4
3.63448	4	14493.5
3.72836	3	14494
3.97979	3	14495
2.96273	3	14495
3.72733	2	14498
3.88303	4	14498
3.54679	4	14498.2
2.64064	3	14498.3
3.2434	5	14501.4
2.98762	2	14502.4
4.12235	5	14503.2
4.60244	4	14503.5
4.76492	5	14503.6
3.88246	3	14504.4
3.79193	3	14505
4.15889	4	14505
4.5238	5	14505.2
4.58652	5	14505.4
4.56979	5	14505.6
5	5	14505.6
3.10081	4	14506.4
4.97635	5	14506.4
4.81374	5	14506.4
3.90474	5	14507.6
4.74586	4	14508.2
5	5	14508.2
4.77732	5	14508.2
4.66615	4	14508.7
4.30697	5	14509.2
4.78312	5	14509.2
4.00333	5	14510.2
4.1085	5	14511
4.19407	4	14511
3.45788	3	14511.2
3.99664	3	14512.2
4.59682	5	14512.4
4.68355	4	14512.9
3.98613	4	14512.9
3.85714	5	14514.2
4.17587	5	14514.9
4.17299	4	14514.9
4.2383	3	14516.4
4.52621	5	14516.6
4.1573	5	14517.3
4.31974	4	14517.5
3.68042	4	14517.6
4.17838	5	14518.2
3.80971	3	14518.9
3.9699	4	14518.9
3.89523	4	14518.9
3.85352	5	14520.2
3.82508	4	14520.2
4.56613	4	14520.6
3.83777	4	14520.6
4.54693	5	14520.8
4.33424	5	14521.2
4.5723	5	14521.4
4.56699	5	14521.6
3.8693	3	14522.4
3.56442	3	14522.7
3.7334	4	14522.8
4.02525	3	14523.8
3.26799	3	14523.9
3.99421	2	14527.9
3.09447	3	14527.9
4.0958	4	14527.9
3.79771	5	14529.3
3.53271	2	14531.7
4.03397	3	14532.7
3.18266	4	14533.4
3.07974	3	14533.4
4.20608	5	14534
3.91292	4	14534
4.43544	3	14536.1
3.38128	5	14538.7
4.34489	5	14539.2
3.60618	4	14539.3
3.50303	5	14541.6
4.15278	3	14542.9
3.52679	5	14545.1
4.25439	4	14545.1
4.02491	1	14554.3
3.66522	4	14554.4
4.01715	5	14555.3
4.25671	5	14555.9
3.27387	5	14558.9
3.08495	4	14559.7
2.86666	3	14559.7
1.94341	3	14560.8
3.54652	3	14561.1
4.01982	5	14562.1
4.02663	4	14562.1
3.98506	4	14562.1
3.69069	4	14562.2
3.85408	5	14563.5
3.73185	1	14571
3.74782	3	14571.5
3.1392	3	14571.6
3.14491	3	14571.6
3.87168	4	14571.6
3.75875	4	14571.7
4.227	5	14572.3
3.41901	3	14572.4
4.04518	3	14573.5
3.94946	4	14573.5
3.79202	4	14573.6
3.5508	4	14573.8
4.15585	5	14574.5
4.05432	3	14575.6
4.07801	4	14575.6
3.98739	3	14576.6
3.98061	4	14576.6
4.25965	4	14576.6
3.72402	4	14576.7
3.63669	4	14576.8
3.84151	4	14576.9
3.74652	3	14577.4
3.68702	3	14577.9
3.72287	4	14578
4.23279	5	14578.6
3.76357	2	14581.7
3.22302	1	14586.6
3.07727	2	14587.8
3.01024	2	14588.8
3.51821	3	14589.1
3.63858	4	14589.2
3.91616	3	14590
3.61503	4	14590.2
3.46904	4	14590.5
4.14459	4	14590.5
2.92623	3	14590.5
3.69114	3	14591
3.33624	3	14591.1
4.34877	5	14591.5
3.88272	4	14591.5
3.59811	4	14591.7
4.03504	4	14591.7
4.07083	4	14591.7
3.93501	3	14592.6
3.09502	3	14592.6
2.85949	3	14592.6
3.04769	1	14596.8
3.41072	3	14597
3.28033	4	14597.5
2.83961	4	14598.8
4.50225	4	14599.1
3.47331	4	14599.4
4.28102	4	14599.4
3.53354	3	14599.7
3.93169	3	14600.6
2.99174	3	14600.6
2.44608	1	14602.7
3.55287	3	14603
4.25613	3	14604.6
3.73565	4	14604.6
2.84476	3	14604.7
3.96325	5	14605.7
3.56699	3	14606
4.032	4	14606
4.07729	4	14606.1
3.96463	4	14606.1
4.2212	4	14606.1
3.91621	5	14607.3
3.57007	4	14607.5
3.27426	3	14607.5
2.40384	2	14607.7
4.39176	5	14608.1
3.81112	4	14608.1
3.00171	2	14609.1
3.40747	4	14609.5
3.62216	4	14609.6
2.76318	2	14610.2
3.9999	5	14611.2
3.36979	3	14611.3
3.83215	5	14612.7
3.70359	4	14612.8
3.77161	3	14613.4
3.33889	4	14613.8
3.89173	4	14613.8
2.97695	3	14613.8
3.46627	2	14616
3.76451	4	14616
2.61344	4	14618
3.4612	2	14620.1
2.88449	3	14620.1
3.35503	2	14621.9
3.85289	4	14622
3.5007	4	14622.2
3.0802	3	14622.2
3.22725	4	14622.8
3.32578	5	14625.6
3.01156	4	14626.6
3.88396	4	14626.6
2.54726	4	14628.7
2.73279	4	14630.3
3.92569	4	14630.3
2.86797	4	14631.6
3.6919	3	14632.1
2.44924	2	14632.3
3.06949	2	14633.4
2.89342	4	14634.7
3.36545	4	14635.1
2.66126	1	14637.8
4.31143	4	14637.9
3.54923	4	14638.1
3.2999	3	14638.2
4.09797	4	14638.2
3.95568	4	14638.2
4.01954	4	14638.2
3.52886	1	14644.6
3.88164	3	14645.4
4.17753	5	14646.1
3.13456	3	14646.1
3.13625	3	14646.1
3.01141	4	14647.1
3.1993	3	14647.1
2.63337	4	14649
2.69824	3	14649.1
3.47901	3	14649.3
3.63424	1	14656.2
3.33898	5	14659
3.43509	5	14661.5
2.04781	3	14662.4
3.67021	1	14669.5
3.71542	2	14672.4
3.65862	5	14674.2
3.14588	3	14674.3
3.46335	3	14674.5
3.40374	4	14674.8
3.29979	3	14674.9
2.21038	2	14675
2.78882	3	14675
3.02425	3	14675
2.82632	3	14675
2.94011	2	14675.9
2.34266	1	14677.7
2.23286	1	14679.2
2.80219	3	14679.3
3.5625	3	14679.6
3.37393	3	14679.7
2.5945	3	14679.9
2.62316	1	14682.5
3.29503	3	14682.6
2.38124	3	14683
3.15553	1	14687.7
2.79354	1	14690.9
2.67269	1	14693.7
2.30509	2	14693.8
3.01415	5	14697.7
2.79641	5	14702.6
2.51126	4	14704.8
1.99038	1	14705.8
1.96635	4	14709.9
2.32106	3	14710.4
2.70107	5	14715.6
3.57081	3	14716
3.28736	3	14716
1.8206	2	14716.1
3.36493	2	14717.9
3.87735	5	14719.2
4.5721	5	14719.4
4.09873	3	14720.6
4.50243	5	14720.8
3.72064	3	14721.4
3.99215	3	14722.3
3.94764	4	14722.3
3.21081	2	14723.8
4.23465	4	14723.9
4.47893	5	14724.1
4.03036	4	14724.1
3.48219	4	14724.4
4.35393	3	14726.2
4.2437	4	14726.3
4.52048	4	14726.6
4.09846	2	14731
4.07627	4	14731
4.84145	5	14731
4.51422	3	14733.3
4.20262	5	14733.9
4.26797	4	14734
4.08141	3	14735.2
4.06467	3	14736.3
4.32541	4	14736.4
3.99531	4	14736.4
3.11527	1	14740.9
4.1245	4	14740.9
3.79709	3	14741.5
4.9006	5	14741.6
4.01557	4	14741.6
4.18839	4	14741.6
4.67602	5	14741.7
4.7112	4	14742.2
4.47311	5	14742.5
4.02834	3	14743.5
4.3628	3	14745.4
4.59957	4	14745.8
4.28518	5	14746.3
3.72805	5	14747.9
4.68278	5	14748
4.26994	4	14748.1
4.36544	3	14749.9
4.26485	3	14751.5
4.3321	5	14752
3.96739	4	14752
4.07721	4	14752
4.13125	5	14752.7
4.27055	4	14752.8
4.91821	5	14752.8
4.65252	5	14752.9
3.83796	4	14753
4.14066	4	14753
4.58804	3	14755.5
4.31515	5	14756
4.08354	4	14756
4.05718	4	14756
4.26103	3	14757.6
4.14747	3	14758.9
4.04544	4	14758.9
3.22	3	14758.9
3.59808	3	14759.3
3.83435	3	14760
3.72757	4	14760.1
3.85513	4	14760.1
4.72966	4	14760.6
3.90532	3	14761.4
4.12207	4	14761.4
4.31067	5	14761.9
4.23486	4	14762
4.43822	5	14762.3
3.06298	3	14762.3
4.13168	4	14762.3
4.21625	4	14762.4
3.40364	3	14762.5
3.874	4	14762.5
4.45339	5	14762.8
4.11681	4	14762.9
4.52047	5	14763.1
4.50131	4	14763.3
4.28372	4	14763.4
4.63648	4	14763.8
4.70474	5	14763.9
4.37046	4	14764
4.4065	4	14764.2
4.57347	5	14764.4
3.84947	3	14765.1
3.33227	2	14766.9
3.96575	4	14766.9
3.14074	2	14768.2
3.31104	4	14768.7
4.17089	4	14768.7
4.21398	3	14770.2
4.1196	3	14771.4
4.04823	2	14775.6
4.19774	5	14776.3
3.56515	3	14776.6
4.11042	2	14781
4.64923	4	14781.5
3.93314	4	14781.5
3.60275	3	14781.8
3.59449	3	14782.2
3.19943	2	14783.6
3.81572	4	14783.6
4.28663	4	14783.7
4.2758	5	14784.3
4.37718	5	14784.6
4.55886	5	14784.8
4.7321	5	14784.9
4.3528	5	14785.3
4.34816	4	14785.4
4.51698	3	14787.7
4.38716	4	14787.9
4.29748	5	14788.4
4.416	5	14788.7
4.38954	5	14789.1
3.32003	2	14790.8
3.46111	3	14791.1
4.05695	4	14791.1
4.61431	5	14791.2
4.88025	5	14791.2
4.50762	5	14791.5
4.21953	5	14792.1
4.38876	4	14792.2
3.77935	4	14792.3
4.10559	5	14793.1
4.48247	5	14793.3
3.80781	5	14794.8
4.08875	5	14795.6
3.18576	3	14795.6
3.92716	4	14795.6
3.78435	4	14795.7
3.98681	4	14795.7
3.79201	4	14795.7
4.38825	5	14796.1
3.9913	3	14797.1
2.53168	1	14799.4
4.49504	4	14799.7
3.84442	4	14799.7
3.0873	3	14799.7
3.12882	4	14800.5
3.55782	3	14800.8
4.34927	3	14802.6
4.6915	5	14802.7
4.64621	5	14802.8
4.33215	4	14802.9
4.82495	4	14803.6
4.33043	4	14803.7
4.13093	4	14803.7
4.34102	4	14803.9
4.26512	4	14803.9
4.49932	5	14804.2
4.1737	4	14804.2
3.8257	5	14805.6
4.22616	5	14806.2
4.26656	4	14806.3
4.16102	4	14806.3
3.99155	1	14815.2
4.06584	5	14816.1
3.04923	5	14819.9
4.04797	4	14819.9
4.5023	5	14820.2
3.94059	3	14821
3.6782	4	14821.1
3.607	3	14821.5
3.94626	5	14822.6
4.78421	5	14822.7
3.02302	3	14822.7
3.24145	4	14823.2
3.47034	4	14823.5
3.36027	3	14823.7
4.2017	5	14824.3
3.25561	2	14825.9
3.60418	5	14827.8
4.26515	5	14828.4
3.64689	5	14830.2
3.41781	4	14830.5
3.35171	4	14830.9
4.0657	5	14831.8
2.81383	4	14833.2
2.33278	4	14836
3.70258	5	14837.7
4.06707	5	14838.6
4.27855	4	14838.6
3.31979	5	14841.5
3.52058	4	14841.7
3.34602	3	14841.8
3.8371	5	14843.2
3.90595	5	14844.4
3.73173	5	14846
4.13701	5	14846.7
3.51416	4	14847
3.02561	1	14851.1
3.38463	4	14851.4
2.77208	3	14851.5
2.99701	4	14852.5
3.38361	2	14854.4
3.04711	2	14855.5
3.39771	3	14855.7
3.31102	5	14858.5
3.70838	3	14859
4.04512	4	14859
4.31536	4	14859.1
3.57443	3	14859.4
3.5944	5	14861.4
3.67313	3	14861.9
3.68978	4	14862
2.94975	1	14865.8
3.54657	5	14867.9
2.29175	1	14869.6
2.98572	3	14869.6
3.23421	4	14870.1
3.31935	3	14870.2
3.86356	3	14871
3.61262	4	14871.1
4.2361	5	14871.7
2.76192	3	14871.8
3.16665	1	14876.5
3.37812	4	14876.9
3.10619	2	14878.1
2.57797	1	14880.6
3.17754	1	14885.3
3.60107	3	14885.7
3.78238	5	14887.2
2.77999	4	14888.6
2.66546	3	14888.8
3.14358	2	14890.1
2.86431	3	14890.1
2.76699	2	14890.7
2.81642	2	14891.3
3.77437	4	14891.4
3.2613	1	14896.5
2.33296	2	14896.6
2.86635	1	14900.1
2.91223	4	14901.3
3.84092	1	14909.4
2.80551	5	14914.2
3.30589	3	14914.3
2.67168	3	14914.4
3.5151	1	14920.7
2.22052	1	14922.2
3.94231	5	14923.3
4.52704	5	14923.5
4.74436	5	14923.6
3.92112	5	14924.8
3.79029	2	14928
3.09075	3	14928
3.44953	3	14928.2
4.15394	4	14928.2
4.69558	3	14931.1
4.09542	5	14931.9
4.03384	3	14933
3.53755	2	14935.3
4.07551	5	14936.2
3.80845	4	14936.2
3.74417	5	14937.8
3.55694	4	14938
4.13747	4	14938
4.68096	5	14938.1
3.04523	2	14939.2
3.31544	2	14940.9
4.59631	4	14941.3
2.79237	3	14941.3
4.39674	5	14941.7
4.53496	5	14941.9
3.75074	4	14942
3.60579	4	14942.1
4.18695	4	14942.2
3.99503	5	14943.2
3.75592	3	14943.7
4.14997	4	14943.8
4.73777	4	14944.3
4.26388	4	14944.4
4.67076	5	14944.5
4.3143	5	14945
4.15124	4	14945
4.63259	5	14945.1
4.37645	5	14945.5
3.93206	4	14945.5
4.19885	5	14946.2
3.77374	4	14946.2
3.88454	5	14947.4
4.28477	4	14947.5
4.3223	5	14948
4.08642	4	14948
4.19103	4	14948
3.81111	3	14948.7
3.74157	4	14948.8
3.5922	2	14951.3
2.16968	2	14951.3
3.96626	3	14952.3
3.4175	4	14952.6
4.14522	5	14953.3
4.12362	4	14953.3
3.58168	5	14955.3
4.63404	5	14955.5
4.3902	5	14955.9
4.76738	5	14955.9
4.32712	5	14956.4
4.27877	5	14956.9
2.93101	1	14960.6
2.82871	3	14960.6
3.92162	4	14960.6
4.72401	5	14960.7
4.14424	5	14961.5
3.84767	3	14962.2
3.45756	4	14962.5
3.8526	4	14962.5
3.49239	4	14962.7
3.74983	4	14962.8
3.78897	4	14962.9
3.83251	3	14963.5
3.8721	5	14964.8
4.16624	5	14965.5
3.0927	3	14965.5
4.29065	5	14966
4.43192	4	14966.2
2.98187	1	14970.1
3.94811	4	14970.1
3.72602	5	14971.8
3.79231	3	14972.4
3.0198	4	14973.4
3.09053	3	14973.4
3.87104	5	14974.6
4.62637	5	14974.8
3.46856	4	14975.1
3.38188	3	14975.2
4.20815	5	14975.8
3.81412	3	14976.5
3.96887	4	14976.5
4.13834	4	14976.5
3.62444	3	14976.9
2.82336	2	14977.6
3.44505	4	14977.9
4.47412	5	14978.2
3.28892	3	14978.3
2.97602	2	14979.2
4.39252	4	14979.4
3.86286	5	14980.7
3.97377	5	14981.7
4.06754	3	14982.8
4.14357	5	14983.6
4.25901	5	14984.1
4.35804	5	14984.5
3.96218	5	14985.6
3.83399	4	14985.6
3.62716	4	14985.8
3.84088	5	14987.1
3.90601	4	14987.1
3.49884	3	14987.4
3.54931	4	14987.6
3.81704	4	14987.6
3.50989	3	14987.9
3.09474	3	14987.9
3.01349	3	14987.9
3.93541	4	14987.9
3.79386	4	14987.9
4.22812	5	14988.5
3.17112	4	14989.2
3.82301	3	14989.9
3.38414	2	14991.8
3.14264	3	14991.8
3.75886	4	14991.9
3.08196	3	14991.9
3.72499	3	14992.4
3.37912	4	14992.8
3.22881	3	14992.9
3.28067	4	14993.4
3.689	4	14993.5
3.4224	3	14993.7
4.00433	5	14994.6
4.16824	3	14996
4.0257	5	14997
3.66913	2	14999.7
3.64598	4	14999.9
3.23889	4	15000.4
4.11699	2	15004.9
3.35466	3	15005.1
2.85353	3	15005.1
3.35126	3	15005.2
4.26502	4	15005.3
3.92629	4	15005.3
3.78086	4	15005.3
4.44893	4	15005.5
3.06854	3	15005.5
3.8731	4	15005.5
3.06251	3	15005.6
3.43709	5	15008
2.84562	2	15008.7
3.04827	4	15009.6
3.70661	3	15010.1
3.94525	5	15011.2
2.52029	2	15011.5
3.58882	3	15011.8
3.90004	4	15011.9
3.09047	3	15011.9
3.34135	3	15012
4.0458	4	15012
3.99211	4	15012
3.64937	3	15012.4
1.96241	1	15013.3
3.6987	4	15013.4
2.75334	2	15014
3.96494	3	15014.9
3.74722	4	15015
3.85264	4	15015
3.5923	3	15015.4
3.5137	3	15015.6
3.65341	4	15015.7
4.34412	5	15016.2
3.42753	3	15016.4
3.50424	5	15018.6
4.6886	5	15018.7
3.72564	3	15019.2
3.30886	3	15019.3
3.50928	4	15019.5
4.05421	4	15019.6
4.60291	5	15019.7
4.45306	5	15020
3.25917	3	15020.1
3.89979	5	15021.3
4.27103	5	15021.8
3.98221	5	15022.9
4.44825	4	15023.1
4.45348	5	15023.4
4.49165	4	15023.6
4.27297	4	15023.7
3.94699	3	15024.6
4.01436	5	15025.5
3.92612	5	15026.7
3.07054	3	15026.7
4.1693	4	15026.7
4.37812	5	15027.1
4.07306	5	15028
4.43402	5	15028.3
3.5657	3	15028.6
3.83171	4	15028.6
3.42149	4	15029
4.34332	5	15029.4
3.09117	3	15029.4
3.37932	3	15029.6
3.48721	4	15029.8
4.14011	4	15029.8
3.23772	4	15030.4
4.44726	5	15030.7
3.80773	5	15032.1
3.15435	3	15032.2
4.29418	4	15032.3
4.10427	5	15033.1
4.19516	4	15033.1
2.8261	1	15036.4
3.39047	1	15042.1
3.61851	3	15042.5
3.39958	3	15042.7
3.63847	4	15042.8
3.46527	4	15043.1
3.30985	4	15043.6
3.65799	3	15044
3.32548	4	15044.5
4.04489	5	15045.4
3.43055	5	15047.8
3.59546	3	15048.2
3.37161	2	15050.1
3.03581	3	15050.1
4.38637	4	15050.2
4.1323	3	15051.5
3.78829	4	15051.6
3.21434	3	15051.6
3.26124	3	15051.7
3.19582	1	15056.5
3.75439	5	15058
4.24532	4	15058.1
3.90057	5	15059.3
3.42858	4	15059.6
3.58404	3	15060
3.20224	3	15060
2.9966	3	15060
3.59337	5	15062
3.77184	4	15062.1
3.13218	4	15062.8
3.044	2	15063.9
3.54324	3	15064.2
3.02212	4	15065.2
3.08084	3	15065.2
3.23956	2	15066.7
3.67581	3	15067.1
4.03782	2	15071.3
3.31992	3	15071.4
3.91504	4	15071.4
3.42243	4	15071.7
2.2877	2	15071.8
3.53815	3	15072.1
3.24029	3	15072.2
3.40467	3	15072.3
3.41654	2	15074.3
2.74619	4	15075.9
3.08869	2	15077.1
2.94055	2	15078
3.70682	3	15078.5
2.33209	2	15078.6
3.14233	3	15078.6
3.52848	4	15078.8
3.00684	1	15082.9
3.63074	4	15083
3.28626	5	15085.9
2.59164	1	15088.5
3.15331	3	15088.5
2.9536	3	15088.5
3.43611	4	15088.8
3.83075	4	15088.8
2.90692	3	15088.9
3.38114	4	15089.2
3.3303	2	15091
3.95487	5	15092.1
3.95808	5	15093.2
3.6448	3	15093.6
2.31606	2	15093.7
2.70917	2	15094.2
4.45848	5	15094.5
